author,story,annotator_1,annotator_2,sentence,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
Grimms,80_the_death_of_the_little_hen,F:F,F:F,"The kernel, however, was so large that she could not swallow it, and it remained sticking in her throat, so that she was alarmed lest she should be choked.",0.169,0.831,0.0,-0.6705,0.21428571428571427,0.42857142857142855,-4.0
Grimms,80_the_death_of_the_little_hen,F:N,F:F,"Then she cried, ""Cock, I entreat thee to run as fast thou canst, and fetch me some water, or I shall choke.""",0.12,0.88,0.0,-0.3818,0.2,0.6,-9.0
Grimms,80_the_death_of_the_little_hen,F:N,F:F,"The little cock did run as fast as he could to the spring, and said, ""Stream, thou art to give me some water; the little hen is lying on the nut- hill, and she has swallowed a large nut, and is choking.""",0.102,0.898,0.0,-0.5336,0.009821428571428571,0.5071428571428571,-7.0
Grimms,80_the_death_of_the_little_hen,N:N,N:N,"The well answered, ""First run to the bride, and get her to give thee some red silk.""",0.0,0.884,0.116,0.2732,0.125,0.16666666666666666,0.0
Grimms,80_the_death_of_the_little_hen,N:N,F:F,"The little cock ran to the bride and said, ""Bride, you are to give me some red silk; I want to give red silk to the well, the well is to give me some water, I am to take the water to the little hen who is lying on the nut-hill and has swallowed a great nut-kernel, and is choking with it.""",0.111,0.75,0.139,0.2247,0.085,0.35,-3.0
Grimms,80_the_death_of_the_little_hen,N:N,N:F,"The bride answered, ""First run and bring me my little wreath which is hanging to a willow.""",0.0,1.0,0.0,0.0,0.03125,0.41666666666666663,0.0
Grimms,80_the_death_of_the_little_hen,N:N,N:N,"So the little cock ran to the willow, and drew the wreath from the branch and took it to the bride, and the bride gave him some water for it.",0.051,0.949,0.0,-0.1458,-0.1875,0.5,-5.0
Grimms,80_the_death_of_the_little_hen,Su-:N,-:S,"Then the little cock took the water to the hen, but when he got there the hen had choked in the meantime, and lay there dead and motionless.",0.31,0.69,0.0,-0.9053,-0.19375,0.45,-10.0
Grimms,80_the_death_of_the_little_hen,Sa:Sa,S:S,"Then the cock was so distressed that he cried aloud, and every animal came to lament the little hen, and six mice built a little carriage to carry her to her grave, and when the carriage was ready they harnessed themselves to it, and the cock drove.",0.259,0.697,0.045,-0.8748,-0.05833333333333333,0.5,-16.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,"On the way, however, they met the fox, who said, ""Where art thou going, little cock?""",0.0,1.0,0.0,0.0,-0.1875,0.5,-5.0
Grimms,80_the_death_of_the_little_hen,N:N,S:S,I am going to bury my little hen.,0.0,1.0,0.0,0.0,-0.1875,0.5,0.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,May I drive with thee?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,"Yes, but seat thyself at the back of the carriage, for in the front my little horses could not drag thee.",0.0,0.832,0.168,0.4308,-0.04583333333333334,0.19027777777777777,0.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,"Then the fox seated himself at the back, and after that the wolf, the bear, the stag, the lion, and all the beasts of the forest did the same.",0.0,1.0,0.0,0.0,0.0,0.0625,0.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,"Then the procession went onwards, and they reached the stream.",0.0,0.865,0.135,0.1027,0.0,0.0,1.0
Grimms,80_the_death_of_the_little_hen,N:N,N:N,How are we to get over? said the little cock.,0.127,0.873,0.0,-0.079,-0.1875,0.5,-5.0
Grimms,80_the_death_of_the_little_hen,N:N,N:N,"A straw was lying by the stream, and it said, ""I will lay myself across, and you shall drive over me.""",0.152,0.848,0.0,-0.5267,0.0,0.0,0.0
Grimms,80_the_death_of_the_little_hen,Su-:N,-:S,"But when the six mice came to the bridge, the straw slipped and fell into the water, and the six mice all fell in and were drowned.",0.171,0.829,0.0,-0.7469,-0.1,0.1,-2.0
Grimms,80_the_death_of_the_little_hen,N:N,N:S,"Then they were again in difficulty, and a coal came and said, ""I am large enough, I will lay myself across and you shall drive over me.""",0.091,0.909,0.0,-0.34,0.10714285714285714,0.4642857142857143,0.0
Grimms,80_the_death_of_the_little_hen,N:Sa,-:S,"So the coal also laid itself across the water, but unhappily just touched it, on which the coal hissed, was extinguished and died.",0.294,0.706,0.0,-0.8674,-0.6,0.9,-3.0
Grimms,80_the_death_of_the_little_hen,Sa:Sa,S:S,"When a stone saw that, it took pity on the little cock, wished to help him, and laid itself over the water.",0.145,0.744,0.112,0.0498,-0.14375,0.35,-5.0
Grimms,80_the_death_of_the_little_hen,Su-:N,-:S,"Then the cock drew the carriage himself, but when he got it over and reached the other shore with the dead hen, and was about to draw over the others who were sitting behind as well, there were too many of them, the carriage ran back, and they all fell into the water together, and were drowned.",0.183,0.755,0.062,-0.8847,-0.054166666666666675,0.3458333333333334,-9.0
Grimms,80_the_death_of_the_little_hen,N:Sa,S:S,"Then the little cock was left alone with the dead hen, and dug a grave for her and laid her in it, and made a mound above it, on which he sat down and fretted until he died too, and then every one was dead.",0.329,0.671,0.0,-0.9525,-0.1238425925925926,0.2814814814814815,-18.0
Grimms,82_gambling_hansel,N:N,N:S,"Once upon a time there was a man who did nothing but gamble, and for that reason people never called him anything but Gambling Hansel, and as he never ceased to gamble, he played away his house and all that he had.",0.0,0.926,0.074,0.4767,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:S,"Now the very day before his creditors were to take his house from him, came the Lord and St. Peter, and asked him to give them shelter for the night.",0.0,1.0,0.0,0.0,0.2,0.3,0.0
Grimms,82_gambling_hansel,N:N,N:N,"Then Gambling Hansel said, ""For my part, you may stay the night, but I cannot give you a bed or anything to eat.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:N,"So the Lord said he was just to take them in, and they themselves would buy something to eat, to which Gambling Hansel made no objection.",0.081,0.919,0.0,-0.296,0.0,0.0,-1.0
Grimms,82_gambling_hansel,N:N,N:N,"Thereupon St. Peter gave him three groschen, and said he was to go to the baker""s and fetch some bread.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:H,"So Gambling Hansel went, but when he reached the house where the other gambling vagabonds were gathered together, they, although they had won all that he had, greeted him clamorously, and said, ""Hansel, do come in.""",0.0,0.78,0.22,0.8519,-0.125,0.375,5.0
Grimms,82_gambling_hansel,N:N,N:N,"Oh, said he, ""do you want to win the three groschen too?""",0.0,0.662,0.338,0.6249,0.8,0.4,5.0
Grimms,82_gambling_hansel,N:N,N:S,On this they would not let him go.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:S,"So he went in, and played away the three groschen also.",0.0,0.806,0.194,0.34,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:S,"Meanwhile St. Peter and the Lord were waiting, and as he was so long in coming, they set out to meet him.",0.0,1.0,0.0,0.0,-0.05,0.4,0.0
Grimms,82_gambling_hansel,D:N,N:S,"When Gambling Hansel came, however, he pretended that the money had fallen into the gutter, and kept raking about in it all the while to find it, but our Lord already knew that he had lost it in play.",0.107,0.822,0.071,-0.1531,0.0,0.0,-5.0
Grimms,82_gambling_hansel,N:N,N:H,"St. Peter again gave him three groschen, and now he did not allow himself to be led away once more, but fetched them the loaf.",0.053,0.947,0.0,-0.0857,0.5,0.5,1.0
Grimms,82_gambling_hansel,Sa:Sa,N:S,"Our Lord then inquired if he had no wine, and he said, ""Alack, sir, the casks are all empty!""",0.122,0.878,0.0,-0.3595,-0.125,0.5,-2.0
Grimms,82_gambling_hansel,N:N,N:+,"But the Lord said he was to go down into the cellar, for the best wine was still there.",0.0,0.756,0.244,0.7783,0.4222222222222222,0.29444444444444445,3.0
Grimms,82_gambling_hansel,N:N,N:N,"For a long time he would not believe this, but at length he said, ""Well, I will go down, but I know that there is none there.""",0.0,1.0,0.0,0.0,-0.1027777777777778,0.34444444444444444,0.0
Grimms,82_gambling_hansel,Su+:N,+:+,"When he turned the tap, however, lo and behold, the best of wine ran out!",0.0,0.757,0.243,0.6696,1.0,0.3,3.0
Grimms,82_gambling_hansel,N:N,N:N,"So he took it to them, and the two passed the night there.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:H,Early next day our Lord told Gambling Hansel that he might beg three favours.,0.0,0.823,0.177,0.4215,0.05,0.15,2.0
Grimms,82_gambling_hansel,N:N,N:N,"The Lord expected that he would ask to go to Heaven; but Gambling Hansel asked for a pack of cards with which he could win everything, for dice with which he would win everything, and for a tree whereon every kind of fruit would grow, and from which no one who had climbed up, could descend until he bade him do so.",0.039,0.785,0.176,0.8945,0.525,0.525,9.0
Grimms,82_gambling_hansel,N:N,N:N,"The Lord gave him all that he had asked, and departed with St. Peter.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:H,"And now Gambling Hansel at once set about gambling in real earnest, and before long he had gained half the world.",0.0,0.763,0.237,0.7096,-0.005555555555555545,0.2888888888888889,4.0
Grimms,82_gambling_hansel,D:N,D:F,"Upon this St. Peter said to the Lord, ""Lord, this thing must not go on, he will win, and thou lose, the whole world.",0.095,0.772,0.133,0.2732,0.5,0.4,4.0
Grimms,82_gambling_hansel,N:N,N:F,"We must send Death to him.""",0.438,0.562,0.0,-0.5994,0.0,0.0,-2.0
Grimms,82_gambling_hansel,N:N,N:N,"When Death appeared, Gambling Hansel had just seated himself at the gaming-table, and Death said, ""Hansel, come out a while.""",0.315,0.685,0.0,-0.8316,0.0,0.0,-4.0
Grimms,82_gambling_hansel,N:N,N:N,"But Gambling Hansel said, ""Just wait a little until the game is done, and in the meantime get up into that tree out there, and gather a little fruit that we may have something to munch on our way.""",0.0,1.0,0.0,0.0,-0.25833333333333336,0.4666666666666666,0.0
Grimms,82_gambling_hansel,N:N,N:N,"Thereupon Death climbed up, but when he wanted to come down again, he could not, and Gambling Hansel left him up there for seven years, during which time no one died.",0.266,0.734,0.0,-0.8793,-0.07777777777777779,0.14444444444444446,-6.0
Grimms,82_gambling_hansel,D:N,D:A,"So St. Peter said to the Lord, ""Lord, this thing must not go on.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,D:A,"People no longer die; we must go ourselves.""",0.504,0.496,0.0,-0.7269,0.0,0.0,-4.0
Grimms,82_gambling_hansel,N:N,N:A,"And they went themselves, and the Lord commanded Hansel to let Death come down.",0.231,0.769,0.0,-0.5994,-0.15555555555555559,0.2888888888888889,-2.0
Grimms,82_gambling_hansel,Su-:N,-:A,"So Hansel went at once to Death and said to him, ""Come down,"" and Death took him directly and put an end to him.",0.262,0.738,0.0,-0.8316,-0.02777777777777779,0.34444444444444444,-4.0
Grimms,82_gambling_hansel,N:N,N:N,"They went away together and came to the next world, and then Gambling Hansel made straight for the door of Heaven, and knocked at it.",0.0,0.816,0.184,0.6369,0.1,0.2,3.0
Grimms,82_gambling_hansel,N:N,N:N,Who is there?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:N,Gambling Hansel.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,D:N,D:A,"Ah, we will have nothing to do with him!
34:34	D:N	D:A	Begone!",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:N,"So he went to the door of Purgatory, and knocked once more.",0.0,1.0,0.0,0.0,0.5,0.5,0.0
Grimms,82_gambling_hansel,N:N,N:N,Who is there?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:N,Gambling Hansel.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:S,"Ah, there is quite enough weeping and wailing here without him.
39:39	N:N	D:S	We do not want to gamble, just go away again.",0.167,0.833,0.0,-0.5268,0.0,0.5,-1.0
Grimms,82_gambling_hansel,N:N,N:N,"Then he went to the door of Hell, and there they let him in.",0.261,0.739,0.0,-0.6808,0.0,0.0,-4.0
Grimms,82_gambling_hansel,N:N,N:S,"There was, however, no one at home but old Lucifer and the crooked devils who had just been doing their evil work in the world.",0.367,0.633,0.0,-0.9294,-0.3,0.43333333333333335,-4.0
Grimms,82_gambling_hansel,N:N,N:N,And no sooner was Hansel there than he sat down to gamble again.,0.155,0.845,0.0,-0.296,-0.15555555555555559,0.2888888888888889,-1.0
Grimms,82_gambling_hansel,N:N,N:H,"Lucifer, however, had nothing to lose, but his mis-shapen devils, and Gambling Hansel won them from him, as with his cards he could not fail to do.",0.131,0.597,0.272,0.6602,0.25,0.29999999999999993,1.0
Grimms,82_gambling_hansel,Su-:N,-:A,"And now he was off again with his crooked devils, and they went to Hohenfuert and pulled up a hop-pole, and with it went to Heaven and began to thrust the pole against it, and Heaven began to crack.",0.082,0.773,0.146,0.4404,0.0,0.1,4.0
Grimms,82_gambling_hansel,D:N,D:F,"So again St. Peter said, ""Lord, this thing cannot go on, we must let him in, or he will throw us down from Heaven.""",0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889,2.0
Grimms,82_gambling_hansel,N:N,N:N,And they let him in.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,82_gambling_hansel,N:N,N:S,"But Gambling Hansel instantly began to play again, and there was such a noise and confusion that there was no hearing what they themselves were saying.",0.182,0.717,0.101,-0.3612,0.0,0.5833333333333333,-1.0
Grimms,82_gambling_hansel,D:N,D:F,"Therefore St. Peter once more said, ""Lord, this cannot go on, we must throw him down, or he will make all Heaven rebellious.""",0.0,0.87,0.13,0.5106,0.17222222222222222,0.3944444444444445,2.0
Grimms,82_gambling_hansel,N:N,N:N,"So they went to him at once, and threw him down, and his soul broke into fragments, and went into the gambling vagabonds who are living this very day.",0.091,0.909,0.0,-0.4215,0.022222222222222213,0.29444444444444445,-1.0
Grimms,87_the_poor_man_and_the_rich_man,N:Sa,N:S,"In olden times, when the Lord himself still used to walk about on this earth amongst men, it once happened that he was tired and overtaken by the darkness before he could reach an inn.",0.129,0.842,0.029,-0.5859,-0.4,0.7,-2.0
Grimms,87_the_poor_man_and_the_rich_man,N:N,N:N,"Now there stood on the road before him two houses facing each other; the one large and beautiful, the other small and poor.",0.111,0.75,0.139,0.2023,0.027380952380952377,0.5297619047619048,1.0
Grimms,87_the_poor_man_and_the_rich_man,N:N,N:N,"The large one belonged to a rich man, and the small one to a poor man.",0.166,0.642,0.193,0.128,-0.01517857142857143,0.5446428571428572,0.0
Grimms,87_the_poor_man_and_the_rich_man,N:N,N:N,"Then the Lord thought, ""I shall be no burden to the rich man, I will stay the night with him.""",0.206,0.648,0.146,-0.128,0.375,0.75,-1.0
Grimms,87_the_poor_man_and_the_rich_man,N:N,N:N,"When the rich man heard some one knocking at his door, he opened the window and asked the stranger what he wanted.",0.0,0.854,0.146,0.5574,0.375,0.75,2.0
Grimms,87_the_poor_man_and_the_rich_man,N:N,N:N,"The Lord answered, ""I only ask for a night""s lodging.""",0.0,1.0,0.0,0.0,0.0,1.0,0.0
Grimms,87_the_poor_man_and_the_rich_man,D:N,D:D,"Then the rich man looked at the traveler from head to foot, and as the Lord was wearing common clothes, and did not look like one who had much money in his pocket, he shook his head, and said, ""No, I cannot take you in, my rooms are full of herbs and seeds; and if I were to lodge everyone who knocked at my door, I might very soon go begging myself.",0.048,0.903,0.049,0.2709,0.16499999999999998,0.45999999999999996,3.0
