id,split,V,A,D,text,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN,map_from_VAD,map_from_lex
20020731-nyt_599_843,train,2.5,3.1,3.2,"""Your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety,"" the three Democrats and three Republicans on the committee said in a three-page letter to Torricelli.",0.153,0.801,0.046,-0.6908,-0.2055555555555555,0.3666666666666667,-4.0,4,4
20020731-nyt_6107_6271,train,2.8,2.8,3.2,A government official involved in the inquiry said that evidence of those gifts was either incomplete or the subject of conflicting accounts by different witnesses.,0.105,0.895,0.0,-0.4019,-0.0833333333333333,0.4666666666666667,-3.0,5,4
20020731-nyt_6272_6430,train,3.2,2.8,3.1,The committee confirmed Torricelli's claims he had made partial repayments to Chang for two gifts: a large-screen television and a stereo compact-disc player.,0.0,1.0,0.0,0.0,0.15,0.65,0.0,3,3
20020731-nyt_6431_6549,train,2.8,2.8,2.9,"But it said the senator had showed ""poor judgment"" by failing to reimburse him for the full market value of the gifts.",0.28,0.619,0.101,-0.7579,-0.025,0.575,-4.0,5,4
20020731-nyt_6466_6481,test,2.4,2.8,2.7,"""poor judgment""",0.756,0.244,0.0,-0.4767,-0.4,0.6,-2.0,4,4
20020731-nyt_6550_6745,train,2.8,3.0,3.1,"A person familiar with Torricelli's testimony to the committee said he had told its members that he repaid the ""wholesale"" cost of the appliances because Chang told him that was what he had paid.",0.0,1.0,0.0,0.0,0.375,0.5,0.0,5,3
20020731-nyt_6661_6672,train,3.0,3.0,3.0,"""wholesale""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
20020731-nyt_6746_6839,train,2.7,2.8,3.2,The ethics panel also criticized Torricelli for taking two bronze statues on loan from Chang.,0.152,0.848,0.0,-0.3612,0.0,0.0,-2.0,4,4
20020731-nyt_6840_6957,train,3.0,3.0,3.14,"The statues, the existence of which had not been publicly known before, were displayed in Torricelli's Senate office.",0.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.0,3,3
20020731-nyt_6958_7157,test,3.1,3.0,3.0,"Finally, the committee appeared to have discounted Torricelli's contention that he was not responsible for expensive earrings that Chang had given as Christmas gifts to his sister, Stern and Balaban.",0.063,0.899,0.039,-0.193,-0.1999999999999999,0.75,1.0,3,3
20020731-nyt_7158_7339,train,2.6,3.2,3.2,"The senator's belief ""that such items were of little value or were not gifts to you under the circumstances"" displayed poor judgment and violated Senate gift rules, the panel found.",0.173,0.693,0.133,-0.3597,-0.1958333333333333,0.5333333333333333,-2.0,4,4
20020731-nyt_7179_7266,dev,2.9,3.0,3.0,"""that such items were of little value or were not gifts to you under the circumstances""",0.0,0.877,0.123,0.2748,-0.09375,0.5,0.0,5,3
20020731-nyt_7340_7754,train,2.62,3.0,3.0,"According to a government official involved in the inquiry, the information reviewed by the Ethics Committee also included an analysis by federal investigators showing that during the period in which Chang claimed to have made numerous cash payments to Torricelli, the senator spent thousands of dollars more in cash than investigators could account for from his bank withdrawals and other known sources of income.",0.0,1.0,0.0,0.0,0.06875,0.36875,0.0,4,3
20020731-nyt_7755_8095,test,3.0,3.0,3.1,"The analysis, which was assembled from banking and credit records, income-tax returns and congressional financial-disclosure forms, showed by March of 1998, Torricelli's cash expenditures were more than $22,000 in excess of the cash he had generated from checks and automatic-teller machines, an official who has reviewed the document said.",0.0,0.949,0.051,0.3818,0.5,0.5,0.0,3,3
20020731-nyt_8096_8200,train,2.9,3.0,3.0,"A spokeswoman for Torricelli, Debra DeShong, said he had fully accounted for all the money he had spent.",0.0,1.0,0.0,0.0,-0.1,0.1,0.0,5,3
20020731-nyt_8201_8337,train,3.0,2.7,3.0,"""Senator Torricelli provided the committee with a full explanation of sources of income and any funds used for cash purposes,"" she said.",0.0,1.0,0.0,0.0,0.35,0.55,0.0,3,3
20020731-nyt_8338_8605,train,2.9,3.3,3.1,"Even after the ethics committee admonished Torricelli on Tuesday night, one of his most important political supporters, Senate majority leader Tom Daschle, D-S.D., continued to defend him, stating that the panel had found Chang ""a witness wholly without credibility.""",0.066,0.815,0.119,0.3306,0.3,0.5333333333333333,1.0,5,3
20020731-nyt_8566_8605,train,2.67,2.89,3.11,"""a witness wholly without credibility.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
20020731-nyt_8606_8898,train,3.0,3.0,3.0,"Moving quickly to make a campaign issue of the Senate letter, Bill Pascoe, Forrester's campaign manager, said the findings were evidence that Torricelli had undertaken an ""extensive campaign of misinformation and deceit,"" and called on him to release the sworn testimony he gave to the panel.",0.05,0.95,0.0,-0.3182,0.1666666666666666,0.4166666666666666,-5.0,3,2
20020731-nyt_8777_8827,train,2.25,3.38,3.12,"""extensive campaign of misinformation and deceit,""",0.315,0.685,0.0,-0.3182,0.0,0.3333333333333333,-5.0,4,4
20020731-nyt_8899_8997,test,3.11,3.0,2.89,"Pascoe said, ""Only then will New Jersey voters be able to decide Torricelli's fitness for office.""",0.0,0.877,0.123,0.2732,0.2121212121212121,0.6931818181818182,1.0,3,3
20020731-nyt_8912_8997,train,2.9,3.0,3.1,"""Only then will New Jersey voters be able to decide Torricelli's fitness for office.""",0.0,0.861,0.139,0.2732,0.2121212121212121,0.6931818181818182,1.0,5,3
20020731-nyt_9106_9313,train,3.11,2.89,3.0,"U.S. Secretary of State Colin Powell arrived here on Tuesday night for meetings with fellow foreign ministers aimed at solidifying a second front, in Southeast Asia, in the campaign against global terrorism.",0.133,0.867,0.0,-0.6808,-0.0416666666666666,0.0416666666666666,2.0,3,3
20020731-nyt_9314_9417,train,2.89,2.89,3.11,But he has had to balance that goal with longstanding concerns about human rights abuses in the region.,0.224,0.776,0.0,-0.7096,0.0,0.1,-3.0,5,4
20020731-nyt_9418_9646,train,2.9,3.1,3.2,"In meetings on Tuesday in Malaysia and Singapore before touching down in this oil-producing sultanate for two days of talks with members of the Association of South East Asian Nations, Powell said he repeatedly raised the issue.",0.0,1.0,0.0,0.0,0.1148148148148148,0.262962962962963,0.0,5,3
20020731-nyt_95_344,train,2.5,3.5,3.1,"The Senate Ethics Committee on Tuesday night ""severely admonished"" Sen. Robert G. Torricelli, D-N.J., saying he had violated Senate rules by accepting and failing to disclose expensive gifts from a former contributor to whom he repeatedly gave help.",0.258,0.634,0.108,-0.8074,-0.25,0.35,-5.0,4,4
20020731-nyt_9647_9780,train,3.2,3.2,3.0,"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,""",0.0,0.909,0.091,0.2732,0.0625,0.1124999999999999,0.0,3,3
20020731-nyt_9647_9789,train,3.11,3.0,3.11,"""We still believe strongly in human rights, and that everything we do has to be consistent with universal standards of human rights,"" he said.",0.0,0.916,0.084,0.2732,0.0625,0.1124999999999999,0.0,3,3
20020731-nyt_9790_10069,train,2.7,2.9,3.2,"But at a news conference in Singapore, Powell hinted that the Bush administration was ready to discuss resuming military cooperation with Indonesia, the world's most populous Muslim nation and a sometimes reluctant partner in the efforts to crack down on militant Islamic groups.",0.056,0.872,0.073,0.1901,0.1111111111111111,0.3472222222222222,0.0,4,3
602CZL285_1125_1181,dev,3.0,2.67,3.11,(please see The New York Times article I have included.),0.0,1.0,0.0,0.0,0.1363636363636363,0.4545454545454545,1.0,3,3
602CZL285_1182_1267,train,4.0,3.71,3.43,"With thousands of trees and flowers in bloom, we are having a beautiful Spring!",0.0,0.741,0.259,0.636,1.0,1.0,3.0,3,3
602CZL285_1274_1460,train,3.0,2.88,2.88,"Our extraordinary permanent collection, facility, and grounds, we understand full well, would not be possible without the philanthropic support of civic-minded men and women.",0.086,0.835,0.08,-0.0408,0.2277777777777777,0.85,2.0,3,3
602CZL285_1461_1654,train,3.6,3.0,3.3,"In joining SCS, you join the ranks of those who believe that bringing art and art education to the city makes life better, richer, and more rewarding for the entire community.",0.0,0.689,0.311,0.9041,0.375,0.65625,5.0,3,3
602CZL285_1661_1739,train,2.9,2.8,3.0,A Second Century Society response card and return envelope are enclosed.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
602CZL285_1740_1852,train,3.1,2.9,3.1,"Should you have questions or if I can be of assistance in any way, please call me: 317.923.1331, ext. 248.",0.0,0.887,0.113,0.3182,0.0,0.0,1.0,3,3
602CZL285_1876_1920,train,3.0,2.89,3.0,ARLETTA B.NEWTON Donor Relations Coordinator,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
602CZL285_18_30,train,3.0,2.8,3.0,"June 6, 2000",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
602CZL285_1921_1931,test,3.0,2.71,3.14,Enclosures,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
602CZL285_1939_2117,train,3.1,2.9,2.9,"P .S. Both our Barefoot in the Grass family picnic (July 23,2000) and the annual SCS Founders Day celebration (October 11,2000) are free for Georgia O'Keeffe members.",0.0,0.883,0.117,0.5106,0.4,0.8,4.0,3,3
602CZL285_2118_2138,train,3.33,3.89,3.11,Mark your calendars!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
602CZL285_260_452,train,3.3,2.8,3.4,"The SCS brochure I am enclosing will give you the historic significance of SCS, as well as listing activities and specific benefits awarded to donors at the Georgia O'Keeffe level.",0.0,0.725,0.275,0.8176,0.0,0.0625,6.0,3,3
602CZL285_453_606,train,3.14,3.0,3.0,"Your Georgia O'Keeffe membership, please note, includes free admission to all art-related activities of the IMA's Young Friends of Art group.",0.0,0.674,0.326,0.8271,0.25,0.6000000000000001,2.0,3,3
602CZL285_613_815,train,3.12,2.62,3.37,"Additionally, I am sending traditional background materials on the Museum and the two latest issues of our Previews Magazine detailing upcoming events, exhibitions, and educational programs.",0.0,1.0,0.0,0.0,0.25,0.6333333333333333,0.0,3,3
602CZL285_822_1118,train,3.25,3.63,3.12,"These are particularly exciting times at the Indianapolis Museum of Art: Progress continues on the J.K. Lilly estate-Oldfields, our Ravine Garden has been restored to its original splendor, and there is national attention showered on our current exhibition of Japanese Painting.",0.0,0.706,0.294,0.9324,0.16875,0.4875,6.0,3,3
602CZL285_86_259,train,3.5,3.0,3.17,Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).,0.0,0.842,0.158,0.5423,0.0,0.0,2.0,3,3
A1_1009_1254,train,3.0,3.0,3.0,"The electronic trade free trade zone is situated in the north of Dubai, close to the free industrial zone in Jabal Ali Mountain, an area which is considered to be the first in the country, and tenth in the world for transit movement.",0.0,0.861,0.139,0.765,0.35,0.6444444444444445,2.0,3,3
A1_1048_1237,train,3.3,3.0,3.2,"The inauguration of Dubai Internet City coincides with the opening of an annual IT show in Dubai, the Gulf Information Technology Exhibition (Gitex), the biggest in the Middle East.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
A1_10_59,train,3.4,2.8,2.9,Inauguration of free zone in Dubai for e-commerce,0.0,0.68,0.32,0.5106,0.4,0.8,1.0,3,3
A1_10_60,train,3.2,3.2,3.1,Launching the Electronics Free Trade Zone in Dubai,0.0,0.68,0.32,0.5106,0.4,0.8,1.0,3,3
A1_1259_1461,train,3.1,3.1,3.1,Launching 'Dubai Internet city ' coincided with the opening of the annual information fair in Dubai which is considered to be the biggest in the Middle East - Gulf Information Technology Getix.',0.0,0.927,0.073,0.3182,0.35,0.45,2.0,3,3
A1_227_353,dev,3.2,3.1,3.1,"The preliminary stages of the project, the only one of its kind according to its designers, are estimated at $200 million.",0.0,0.855,0.145,0.5267,0.3,0.95,2.0,3,3
A1_296_387,train,3.0,2.4,2.8,The cost in the first stage of this unique project is estimated at 200 million dollars.,0.0,1.0,0.0,0.0,0.3125,0.6666666666666666,0.0,3,3
A1_392_537,train,3.0,3.0,3.2,"Sheikh Mohammed, who is also the UAE Defence Minister, said during the launching ceremony ""we wish to make Dubai a center of modern economy"".",0.0,0.837,0.163,0.4767,0.05,0.2,1.0,3,3
A1_538_683,train,3.3,3.2,3.4,"The minister, who has his own website, also said: ""I want Dubai to be the best place in the world for state-of-the-art technology companies.""",0.0,0.8,0.2,0.6705,0.8,0.65,4.0,3,3
A1_542_729,train,3.2,3.3,3.0,"The minister who has a personal website on the internet, further said that he wanted Dubai to become the best place in the world for the advanced (hitech) technological companies.",0.0,0.813,0.187,0.7351,0.35,0.425,4.0,3,3
A1_64_82,train,3.1,3.1,3.1,Dubai 10-28 (FP) -,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
A1_65_84,train,3.0,2.7,3.0,Dubai 01-82 (AFP) -,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
A1_688_858,train,3.0,3.12,3.0,"He said companies engaged in e-commerce would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies.",0.0,0.903,0.097,0.4019,0.24375,0.5625,0.0,3,3
A1_734_1004,dev,3.14,2.86,3.0,"He said that it would he possible for the companies working in the electronic trade sector to make Dubai their headquarters, and to establish offices here and provide employment and own machinery in the zone opened to companies fully owned by the foreigners.",0.0,1.0,0.0,0.0,0.3,1.0,0.0,3,3
A1_83_222,dev,3.1,2.8,3.1,"Dubai's Crown Prince Sheikh Mohamed Bin Rashid Al Maktoum inaugurated a free zone for e-commerce today, called Dubai Internet City.",0.0,0.845,0.155,0.5106,0.4,0.8,1.0,3,3
A1_85_291,train,3.12,3.12,3.12,"Crown Prince of Dubai Al Sheikh Mohammed bin Rashid Al Maktoom crown prince of Dubai launched today, i.e. on Saturday, an electronics free e-trade zone which has been named ""Dubai Internet City""",0.0,0.862,0.138,0.5859,0.4,0.8,2.0,3,3
A1_863_1043,train,3.0,2.86,3.14,"The e-commerce free zone is situated in north Dubai, near the industrial free zone in Jebel Ali, the top regional and tenth international leading area in container transit.",0.0,0.749,0.251,0.8126,0.2799999999999999,0.5,6.0,3,3
AMC2_1262_1297,train,3.2,3.1,3.1,New Hampshire Family Recreation Kit,0.0,1.0,0.0,0.0,0.1363636363636363,0.4545454545454545,0.0,3,3
AMC2_1323_1483,train,3.5,3.4,3.2,"Take two of our most popular Nature Walks guides, add a Quiet Water Canoe Guide and you have the makings for an unforget­table family vacation in New Hampshire!",0.0,0.885,0.115,0.5244,0.3176136363636364,0.5469696969696969,3.0,3,3
AMC2_1484_1664,dev,3.25,3.13,3.5,Now is your chance to get a great discount on Nature Walks in the New Hampshire Lakes Region—the latest addition to our Nature Walks series—and Nature Hikes in the White Mountains.,0.0,0.821,0.179,0.7269,0.3590909090909091,0.5261363636363636,5.0,3,3
AMC2_150_235,train,3.6,3.1,3.3,Here are four packages with our most popular titles for you at incredibly low prices.,0.129,0.703,0.167,0.1779,0.3666666666666667,0.5666666666666667,3.0,3,3
AMC2_1665_1857,train,3.37,3.0,3.25,"These guides are perfect for your family day hikes—they’re pocket-size, full of helpful information such as what to wear and how to prepare, and the highlights chart makes choosing a walk easy",0.0,0.749,0.251,0.8555,0.4458333333333333,0.7208333333333333,6.0,3,3
AMC2_1869_1985,train,3.55,2.89,3.45,"Kids love to paddle, and the expertly Water Canoe Guide: New Hampshire/Vermont is family oriented and easy to use.",0.0,0.705,0.295,0.7964,0.3565656565656566,0.6292929292929292,6.0,3,3
AMC2_1985_2169,train,3.1,3.0,3.2,"It includes detailed maps and photographs; camping and picnicking information; driving, parking, and canoe put-in instructions; illustrated nature essays; tips on safety and equipment.",0.0,0.891,0.109,0.4215,0.4,0.75,1.0,3,3
